function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret
camel6,2,1.0,2,gaussian_mixture,2.0,3,-0.2574715396872653,-0.5246283795873588,0.2574715396872653,0.5246283795873588
camel6,2,1.0,2,gaussian_mixture,2.0,4,1.272847556862585,-0.4058524125422045,-1.272847556862585,0.4058524125422045
camel6,2,hw,0,gaussian_mixture,2.0,0,4.983647571362234,-0.05490029695794407,-4.983647571362234,0.05490029695794407
camel6,2,hw,0,gaussian_mixture,2.0,1,0.9749090883481029,-0.5094381121516478,-0.9749090883481029,0.5094381121516478
camel6,2,hw,0,gaussian_mixture,2.0,2,0.14316327501315285,-0.8402881868159365,-0.14316327501315285,0.8402881868159365
camel6,2,hw,0,gaussian_mixture,2.0,3,2.3199928326810992,-0.26502000388883007,-2.3199928326810992,0.26502000388883007
camel6,2,hw,0,gaussian_mixture,2.0,4,-1.0870744584862941,-2.5683909569620784,1.0870744584862941,2.5683909569620784
camel6,2,hw,1,gaussian_mixture,2.0,0,2.1335875905376382,-0.3653609294854814,-2.1335875905376382,0.3653609294854814
camel6,2,hw,1,gaussian_mixture,2.0,1,0.9749090883481029,-0.7666201667253945,-0.9749090883481029,0.7666201667253945
camel6,2,hw,1,gaussian_mixture,2.0,2,0.14316327501315285,-0.34458311140258857,-0.14316327501315285,0.34458311140258857
camel6,2,hw,1,gaussian_mixture,2.0,3,-0.31278659170241374,-0.07075646678761238,0.31278659170241374,0.07075646678761238
camel6,2,hw,1,gaussian_mixture,2.0,4,-0.18617762144528904,-1.20585668173802,0.18617762144528904,1.20585668173802
camel6,2,hw,2,gaussian_mixture,2.0,0,4.474980472045582,-0.4920784697113121,-4.474980472045582,0.4920784697113121
camel6,2,hw,2,gaussian_mixture,2.0,1,0.9749090883481029,-0.36987957077765343,-0.9749090883481029,0.36987957077765343
camel6,2,hw,2,gaussian_mixture,2.0,2,0.14316327501315285,-0.20518904473579236,-0.14316327501315285,0.20518904473579236
camel6,2,hw,2,gaussian_mixture,2.0,3,-0.2574708478083467,-0.5535494069205111,0.2574708478083467,0.5535494069205111
camel6,2,hw,2,gaussian_mixture,2.0,4,1.3059826465170727,-0.37271732288771675,-1.3059826465170727,0.37271732288771675
dixon_price,5,1.0,0,gaussian_mixture,2.0,0,-682.926451279863,-682.0867601058659,682.926451279863,682.0867601058659
dixon_price,5,1.0,0,gaussian_mixture,2.0,1,-509.9526940634685,-517.9889820025605,509.9526940634685,517.9889820025605
dixon_price,5,1.0,0,gaussian_mixture,2.0,2,-567.2539576642204,-566.5159511320142,567.2539576642204,566.5159511320142
