function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret,batch,true_optimum_patch
zakharov,5,1,0,gaussian_mixture,2.0,4,-121.1927044711902,-122.21233985861583,121.1927044711902,122.21233985861583,s01_batch1,
zakharov,5,1,1,gaussian_mixture,2.0,0,-85.30693277186168,-85.87310795765679,85.30693277186168,85.87310795765679,s01_batch1,
zakharov,5,1,1,gaussian_mixture,2.0,1,-39.89725901439109,-41.25766858379348,39.89725901439109,41.25766858379348,s01_batch1,
zakharov,5,1,1,gaussian_mixture,2.0,2,-9.32070370417938,-8.278900512866194,9.32070370417938,8.278900512866194,s01_batch1,
zakharov,5,1,1,gaussian_mixture,2.0,3,-39.43497477622473,-39.5598964890514,39.43497477622473,39.5598964890514,s01_batch1,
zakharov,5,1,1,gaussian_mixture,2.0,4,-70.51655451762836,-69.43840245793626,70.51655451762836,69.43840245793626,s01_batch1,
zakharov,5,1,2,gaussian_mixture,2.0,0,-71.48791969523683,-70.57862209445464,71.48791969523683,70.57862209445464,s01_batch1,
zakharov,5,1,2,gaussian_mixture,2.0,1,-40.58545577000968,-41.45083630142442,40.58545577000968,41.45083630142442,s01_batch1,
zakharov,5,1,2,gaussian_mixture,2.0,2,-18.30426751166876,-25.237252303887203,18.30426751166876,25.237252303887203,s01_batch1,
zakharov,5,1,2,gaussian_mixture,2.0,3,-47.40202303579012,-46.74012836796759,47.40202303579012,46.74012836796759,s01_batch1,
zakharov,5,1,2,gaussian_mixture,2.0,4,-26.437785303225034,-26.02206247155177,26.437785303225034,26.02206247155177,s01_batch1,
